PO_ID,Supplier_ID,Supplier_Name,Region,Country,Product_Category,Product_SKU,Unit_Cost_USD,Lead_Time_Days,OTD_Rate_Pct,Defect_Rate_Pct,Compliance_Score,Contract_Tier,Payment_Terms_Days,MOQ_Units,Annual_Volume_Units,Risk_Level,Certifications,Last_Audit_Date,Sustainability_Score,Active_Disruptions,Alt_Supplier_ID,PO_Quarter,Units_Ordered,Units_Delivered_On_Time,Units_Rejected,PO_Value_USD
PO-11186,SUP-026,Hangang Steel Parts,APAC,South Korea,Mechanical Components,SKU-MC-1196,3.76,24,78.4,2.08,67,Tier-2,45,13316,1435189,High,ISO9001;IATF16949,2024-01-22,64,Typhoon season disruption,SUP-094,Q3-2023,39870,31258,829,149911.2
PO-11187,SUP-027,Busan Pack Corp,APAC,South Korea,Packaging Materials,SKU-PM-1254,0.87,22,87.6,1.06,71,Tier-2,45,14109,1486896,Medium,FSC;ISO9001,2024-07-19,65,None,SUP-012,Q3-2024,16853,14763,178,14662.11
PO-11188,SUP-028,Hokkaido Alloy Tech,APAC,Japan,Specialty Alloys,SKU-SA-1194,23.1,34,96.2,1.16,81,Tier-1,60,5332,488803,Low,ISO9001;NADCAP;AS9100,2024-06-22,83,None,SUP-013,Q1-2023,17986,17302,208,415476.6
PO-11189,SUP-029,Kinki Precision Corp,APAC,Japan,Electronic Components,SKU-EC-1169,7.58,15,90.1,0.21,88,Tier-1,60,3608,172547,Low,ISO9001;AEC-Q100;RoHS,2023-09-22,95,None,SUP-097,Q1-2023,7894,7112,16,59836.52
PO-11190,SUP-030,Osaka Polymer Systems,APAC,Japan,Raw Materials,SKU-RM-1214,11.61,23,99.1,1.19,97,Tier-1,60,4624,141636,Low,ISO9001;ISO14001;REACH,2023-10-02,85,None,SUP-113,Q2-2023,11172,11071,132,129706.92
PO-11191,SUP-031,Sendai Mech Works,APAC,Japan,Mechanical Components,SKU-MC-1197,5.51,26,90.8,1.24,84,Tier-1,60,1799,313533,Low,ISO9001;IATF16949,2023-06-12,92,None,SUP-071,Q3-2024,4236,3846,52,23340.36
PO-11192,SUP-032,Kyushu Textile Co,APAC,Japan,Industrial Textiles,SKU-IT-1164,2.55,41,88.2,1.6,84,Tier-1,60,3929,152131,Medium,OEKO-TEX;ISO9001;ISO14001,2024-02-04,81,Port congestion risk,SUP-043,Q4-2024,4597,4054,73,11722.35
PO-11193,SUP-033,PrecisionForge Taiyuan,APAC,Taiwan,Mechanical Components,SKU-MC-1198,6.2,31,91.4,1.77,92,Tier-1,60,2780,494176,Low,ISO9001;IATF16949,2024-07-10,75,None,SUP-010,Q2-2024,8349,7630,147,51763.8
PO-11194,SUP-034,Formosa Circuit Co,APAC,Taiwan,Electronic Components,SKU-EC-1170,9.37,32,95.9,0.6,80,Tier-1,60,2920,255582,Low,ISO9001;AEC-Q100;RoHS,2023-04-22,91,None,SUP-108,Q1-2023,6620,6348,39,62029.4
PO-11195,SUP-035,Yulon Alloy Mfg,APAC,Taiwan,Specialty Alloys,SKU-SA-1195,29.61,20,84.3,1.96,83,Tier-2,45,12864,1621472,Low,ISO9001,2023-10-24,81,None,SUP-043,Q2-2024,15324,12918,300,453743.64
PO-11196,SUP-036,Kaohsiung Pack Co,APAC,Taiwan,Packaging Materials,SKU-PM-1255,2.54,18,89.7,0.56,76,Tier-2,45,8846,1704418,Low,FSC;ISO9001,2023-05-06,63,None,SUP-069,Q2-2024,32074,28770,179,81467.96
PO-11197,SUP-037,Straits Packaging Hub,APAC,Singapore,Packaging Materials,SKU-PM-1256,2.24,14,92.5,0.48,84,Tier-1,60,5314,278416,Low,ISO9001;ISO14001,2023-07-23,95,None,SUP-107,Q1-2023,15250,14106,73,34160.0
PO-11198,SUP-038,SingaMold Tech,APAC,Singapore,Mechanical Components,SKU-MC-1199,6.47,33,90.8,0.26,86,Tier-1,60,5675,209355,Low,ISO9001;IATF16949,2023-03-27,85,None,SUP-032,Q1-2023,8192,7438,21,53002.24
PO-11199,SUP-039,Krungsri Moldtech,APAC,Thailand,Mechanical Components,SKU-MC-1200,4.61,22,93.6,2.11,83,Tier-2,45,14757,299874,Medium,ISO9001;IATF16949,2023-07-09,79,Tariff adjustment pending,SUP-023,Q1-2023,15456,14466,326,71252.16
PO-11200,SUP-040,ChaoPhaya Pack,APAC,Thailand,Packaging Materials,SKU-PM-1257,2.39,22,81.5,0.47,92,Tier-2,45,15599,334911,Medium,FSC;ISO9001,2024-01-22,49,Seasonal flood risk,SUP-042,Q4-2023,60713,49481,285,145104.07
PO-11201,SUP-041,Archipelago PCB Corp,APAC,Philippines,Electronic Components,SKU-EC-1171,9.45,25,69.0,3.3,65,Tier-3,30,18615,43223,High,ISO9001,2023-03-01,46,Port closure risk,SUP-089,Q2-2024,27391,18899,903,258844.95
PO-11202,SUP-042,Visayas Textile Co,APAC,Philippines,Industrial Textiles,SKU-IT-1165,2.67,36,62.1,3.19,75,Tier-3,30,8566,605422,High,OEKO-TEX;ISO9001,2023-05-23,37,Regulatory enforcement pending,SUP-086,Q1-2023,27786,17255,886,74188.62
PO-11203,SUP-043,Tasman Circuit Boards,APAC,Australia,Electronic Components,SKU-EC-1172,5.71,21,96.7,0.79,85,Tier-1,60,5369,355602,Medium,ISO9001;AEC-Q100;RoHS,2024-03-04,96,Tariff adjustment pending,SUP-079,Q2-2024,10901,10541,86,62244.71
PO-11204,SUP-044,Broken Hill Alloys,APAC,Australia,Specialty Alloys,SKU-SA-1196,25.12,26,88.9,0.53,81,Tier-1,60,1465,312462,Medium,ISO9001;NADCAP,2023-12-12,92,None,SUP-035,Q2-2024,1639,1457,8,41171.68
PO-11205,SUP-045,Sibertek Molding,APAC,Russia,Mechanical Components,SKU-MC-1201,2.36,20,66.4,4.29,63,Tier-3,30,22017,140647,High,ISO9001,2024-06-16,57,Labour strike risk,SUP-051,Q4-2023,29276,19439,1255,69091.36
PO-11206,SUP-046,Krauss-Polymex GmbH,EMEA,Germany,Raw Materials,SKU-RM-1215,12.43,9,98.2,0.71,92,Tier-1,60,3564,120736,Medium,REACH;ISO9001;ISO14001,2023-08-12,98,Geopolitical tension flag,SUP-074,Q2-2023,6439,6323,45,80036.77
PO-11207,SUP-047,Rheinwerk Precision AG,EMEA,Germany,Mechanical Components,SKU-MC-1202,2.75,19,90.9,0.68,81,Tier-1,60,3973,339914,Low,ISO9001;IATF16949,2023-08-04,96,None,SUP-102,Q3-2023,14150,12862,96,38912.5
PO-11208,SUP-048,Berliner Pack GmbH,EMEA,Germany,Packaging Materials,SKU-PM-1258,2.51,15,99.3,1.51,89,Tier-1,60,2383,199386,High,FSC;ISO14001;ISO9001,2023-11-02,93,Regulatory enforcement pending,SUP-032,Q4-2023,5189,5152,78,13024.39
PO-11209,SUP-049,Munich Alloy Technik,EMEA,Germany,Specialty Alloys,SKU-SA-1197,16.81,16,90.7,1.57,97,Tier-1,60,3737,64180,Medium,ISO9001;NADCAP;AS9100,2023-04-15,93,Seasonal flood risk,SUP-026,Q2-2023,4611,4182,72,77510.91
PO-11210,SUP-050,Dresdner Textilwerk,EMEA,Germany,Industrial Textiles,SKU-IT-1166,5.7,13,89.3,1.66,89,Tier-2,45,18626,872261,Medium,OEKO-TEX;ISO9001,2024-08-10,49,None,SUP-037,Q1-2024,37353,33356,620,212912.1
PO-11211,SUP-051,Toreval Electronics,EMEA,France,Electronic Components,SKU-EC-1173,7.36,18,90.1,0.13,94,Tier-1,60,3700,436476,Low,ISO9001;AEC-Q100;RoHS,2023-10-31,78,None,SUP-105,Q3-2024,14460,13028,18,106425.6
PO-11212,SUP-052,Lyon Polymer SAS,EMEA,France,Raw Materials,SKU-RM-1216,9.8,37,97.5,1.19,99,Tier-1,60,1134,313789,Medium,ISO9001;ISO14001;REACH,2024-08-05,93,Port congestion risk,SUP-011,Q3-2024,3742,3648,44,36671.6
PO-11213,SUP-053,Bordeaux Pack SAS,EMEA,France,Packaging Materials,SKU-PM-1259,2.68,28,82.2,1.32,70,Tier-2,45,12144,1294289,Low,FSC;ISO14001;ISO9001,2023-07-09,66,None,SUP-076,Q4-2023,19245,15819,254,51576.6
PO-11214,SUP-054,Lumivex Semiconductor NL,EMEA,Netherlands,Electronic Components,SKU-EC-1174,7.95,35,97.7,1.47,87,Tier-1,60,3711,335653,Medium,ISO9001;AEC-Q100;RoHS,2024-04-29,79,Tariff adjustment pending,SUP-018,Q1-2023,12851,12555,188,102165.45
PO-11215,SUP-055,Rotterdam Chem BV,EMEA,Netherlands,Raw Materials,SKU-RM-1217,7.45,9,89.8,1.19,94,Tier-1,60,5658,271729,Low,ISO9001;ISO14001;REACH,2023-11-30,94,None,SUP-032,Q4-2023,12879,11565,153,95948.55
PO-11216,SUP-056,Solveig Eco Packaging,EMEA,Sweden,Packaging Materials,SKU-PM-1260,3.25,41,95.7,1.12,91,Tier-1,60,1534,384593,Low,FSC;ISO14001;ISO9001,2024-02-22,90,None,SUP-046,Q1-2023,4357,4169,48,14160.25
PO-11217,SUP-057,Norrsken Textiles AB,EMEA,Sweden,Industrial Textiles,SKU-IT-1167,4.33,35,98.2,0.3,84,Tier-1,60,3196,55697,Medium,OEKO-TEX;ISO9001;ISO14001,2023-05-31,98,None,SUP-109,Q2-2024,12117,11898,36,52466.61
PO-11218,SUP-058,Norbec Alloy Works,EMEA,Norway,Specialty Alloys,SKU-SA-1198,14.96,30,93.0,0.55,97,Tier-1,60,3733,370486,Low,ISO9001;ISO14001;AS9100,2023-04-11,82,None,SUP-014,Q4-2024,10711,9961,58,160236.56
PO-11219,SUP-059,Fjord Polymer AS,EMEA,Norway,Raw Materials,SKU-RM-1218,11.6,41,95.7,1.27,84,Tier-1,60,2969,339634,Low,ISO9001;ISO14001;REACH,2024-02-13,94,None,SUP-092,Q4-2023,7344,7028,93,85190.4
PO-11220,SUP-060,Nordloom Finland Oy,EMEA,Finland,Industrial Textiles,SKU-IT-1168,5.39,10,94.2,0.51,89,Tier-1,60,641,476485,Low,OEKO-TEX;ISO9001;ISO14001,2024-06-10,97,None,SUP-061,Q1-2023,2008,1891,10,10823.12
PO-11221,SUP-061,Helsinki Pack Oy,EMEA,Finland,Packaging Materials,SKU-PM-1261,1.13,15,85.4,1.49,79,Tier-2,45,14687,1156753,High,FSC;ISO9001,2023-02-19,52,Political instability flag,SUP-050,Q2-2024,16357,13968,243,18483.41
PO-11222,SUP-062,Borealis Composites,EMEA,Denmark,Raw Materials,SKU-RM-1219,15.05,13,98.9,0.74,81,Tier-1,60,2800,370229,Medium,ISO9001;ISO14001;REACH,2023-07-01,89,Port congestion risk,SUP-069,Q4-2024,9481,9376,70,142689.05
PO-11223,SUP-063,Elsinor Pack AS,EMEA,Denmark,Packaging Materials,SKU-PM-1262,2.35,32,92.7,1.86,85,Tier-2,45,6707,205485,Medium,FSC;ISO9001,2024-03-27,76,Port congestion risk,SUP-098,Q1-2023,22935,21260,426,53897.25
PO-11224,SUP-064,Ostwind Composites AG,EMEA,Austria,Raw Materials,SKU-RM-1220,12.3,36,93.1,0.58,85,Tier-1,60,1544,420644,Medium,ISO9001;ISO14001;REACH,2023-01-20,71,Geopolitical tension flag,SUP-081,Q3-2023,4366,4064,25,53701.8
PO-11225,SUP-065,Wiener Alloy GmbH,EMEA,Austria,Specialty Alloys,SKU-SA-1199,25.68,41,87.4,0.66,82,Tier-2,45,3562,437582,High,ISO9001;NADCAP,2024-02-11,78,Export license risk,SUP-048,Q1-2024,3934,3438,25,101025.12
PO-11226,SUP-066,Valdoro Special Alloys,EMEA,Italy,Specialty Alloys,SKU-SA-1200,18.76,20,98.8,1.25,88,Tier-1,60,2060,277956,High,ISO9001;ISO14001;NADCAP,2023-12-20,72,Audit overdue; compliance review,SUP-112,Q3-2023,3719,3674,46,69768.44
PO-11227,SUP-067,Braccio Metalli SpA,EMEA,Italy,Specialty Alloys,SKU-SA-1201,31.3,26,93.6,1.52,81,Tier-2,45,2348,529742,High,ISO9001;NADCAP,2024-09-09,82,Currency volatility flag,SUP-038,Q2-2023,2991,2799,45,93618.3
PO-11228,SUP-068,Milano Textil Srl,EMEA,Italy,Industrial Textiles,SKU-IT-1169,3.64,28,80.8,1.46,74,Tier-2,45,12412,377571,Low,OEKO-TEX;ISO9001,2023-08-12,75,None,SUP-001,Q2-2023,24889,20110,363,90595.96
PO-11229,SUP-069,Ibervex Quimica SL,EMEA,Spain,Raw Materials,SKU-RM-1221,19.91,30,85.6,2.9,84,Tier-2,45,3611,1622504,Medium,ISO9001;REACH,2023-10-29,66,Port congestion risk,SUP-076,Q3-2023,10092,8638,292,200931.72
PO-11230,SUP-070,Catalan Pack SA,EMEA,Spain,Packaging Materials,SKU-PM-1263,1.2,13,86.7,3.12,70,Tier-2,45,9749,1047364,Low,FSC;ISO9001,2023-04-21,75,None,SUP-005,Q4-2024,27253,23628,850,32703.6
PO-11231,SUP-071,Ferralux Gulf FZE,EMEA,UAE,Specialty Alloys,SKU-SA-1202,11.07,17,93.8,2.93,90,Tier-2,45,8116,257660,Medium,ISO9001;ISO14001,2024-07-03,79,None,SUP-068,Q4-2024,27416,25716,803,303495.12
PO-11232,SUP-072,Almaral Steel FZC,EMEA,UAE,Specialty Alloys,SKU-SA-1203,23.85,25,92.1,0.69,73,Tier-2,45,7623,1300661,Medium,ISO9001,2024-03-12,64,Tariff adjustment pending,SUP-057,Q4-2024,15286,14078,105,364571.1
PO-11233,SUP-073,Dubai Pack FZE,EMEA,UAE,Packaging Materials,SKU-PM-1264,2.48,39,92.7,1.05,84,Tier-2,45,18885,471650,High,FSC;ISO9001,2024-08-09,63,Port closure risk,SUP-077,Q2-2024,33886,31412,355,84037.28
PO-11234,SUP-074,Novex Fab Polska,EMEA,Poland,Mechanical Components,SKU-MC-1203,5.41,30,90.8,3.09,67,Tier-2,45,19845,1608235,High,ISO9001,2023-03-04,79,Export license risk,SUP-017,Q4-2024,65727,59680,2030,355583.07
PO-11235,SUP-075,Vistula Pack Sp,EMEA,Poland,Packaging Materials,SKU-PM-1265,2.57,27,70.9,4.3,57,Tier-3,30,5506,422820,High,FSC;ISO9001,2023-08-18,55,Currency volatility flag,SUP-086,Q3-2023,11418,8095,490,29344.26
PO-11236,SUP-076,BalticPrint OU,EMEA,Estonia,Packaging Materials,SKU-PM-1266,2.74,33,88.7,1.32,72,Tier-2,45,13994,131105,High,FSC;ISO9001,2024-08-06,53,Regulatory enforcement pending,SUP-090,Q1-2024,40531,35950,535,111054.94
PO-11237,SUP-077,Kovalev Metalburg,EMEA,Czechia,Mechanical Components,SKU-MC-1204,5.99,30,80.6,0.6,87,Tier-2,45,6546,786591,Low,ISO9001;IATF16949,2024-03-16,59,None,SUP-083,Q1-2024,14253,11487,85,85375.47
PO-11238,SUP-078,Varna Electronics EAD,EMEA,Bulgaria,Electronic Components,SKU-EC-1175,9.58,28,76.8,2.99,75,Tier-3,30,9157,79623,High,ISO9001;RoHS,2024-09-04,64,Political instability flag,SUP-047,Q3-2024,32723,25131,978,313486.34
PO-11239,SUP-079,Helios Pack Greece,EMEA,Greece,Packaging Materials,SKU-PM-1267,1.86,39,79.4,2.03,59,Tier-3,30,24979,577086,Medium,ISO9001,2024-07-12,38,None,SUP-116,Q2-2024,84205,66858,1709,156621.3
PO-11240,SUP-080,Maghreb Castworks,EMEA,Morocco,Mechanical Components,SKU-MC-1205,6.57,46,73.7,4.38,74,Tier-3,30,8003,414276,High,ISO9001,2023-07-20,32,Port closure risk,SUP-022,Q3-2024,23653,17432,1036,155400.21
PO-11241,SUP-081,Lisbon Polymer Lda,EMEA,Portugal,Raw Materials,SKU-RM-1222,17.94,26,87.2,3.12,72,Tier-2,45,11007,897857,High,ISO9001;REACH,2024-09-17,49,Export license risk,SUP-058,Q4-2024,43440,37879,1355,779313.6
PO-11242,SUP-082,Veltara Packing Solutions,LATAM,Brazil,Packaging Materials,SKU-PM-1268,3.19,28,87.0,1.48,71,Tier-2,45,18293,1606887,High,FSC;ISO9001,2023-02-09,84,Currency volatility flag,SUP-007,Q4-2023,50661,44075,749,161608.59
PO-11243,SUP-083,Sao Paulo Polymer,LATAM,Brazil,Raw Materials,SKU-RM-1223,12.54,32,91.4,1.89,88,Tier-2,45,8102,1530968,Low,ISO9001,2024-01-05,81,None,SUP-057,Q1-2024,9081,8300,171,113875.74
PO-11244,SUP-084,Recife Textiles SA,LATAM,Brazil,Industrial Textiles,SKU-IT-1170,3.88,30,90.8,1.49,90,Tier-2,45,3255,164244,Medium,OEKO-TEX;ISO9001,2023-10-02,69,Seasonal flood risk,SUP-107,Q2-2024,9391,8527,139,36437.08
PO-11245,SUP-085,Minas Gerais Alloys,LATAM,Brazil,Specialty Alloys,SKU-SA-1204,28.27,18,82.3,3.02,79,Tier-2,45,6599,840336,Medium,ISO9001,2024-06-29,77,None,SUP-051,Q4-2023,10960,9020,330,309839.2
PO-11246,SUP-086,Tecovar Industrial Textiles,LATAM,Mexico,Industrial Textiles,SKU-IT-1171,6.18,19,90.6,2.77,92,Tier-2,45,8375,1245426,High,OEKO-TEX;ISO9001,2023-09-24,73,Export license risk,SUP-014,Q3-2024,13762,12468,381,85049.16
PO-11247,SUP-087,Guadalajara Mold Co,LATAM,Mexico,Mechanical Components,SKU-MC-1206,6.77,22,79.4,2.31,77,Tier-2,45,17836,473080,Medium,ISO9001;IATF16949,2024-08-26,59,None,SUP-045,Q3-2023,44289,35165,1023,299836.53
PO-11248,SUP-088,Monterrey Pack SA,LATAM,Mexico,Packaging Materials,SKU-PM-1269,1.57,33,81.8,2.34,77,Tier-2,45,14125,314372,Medium,FSC;ISO9001,2024-01-10,81,Seasonal flood risk,SUP-102,Q3-2024,38322,31347,896,60165.54
PO-11249,SUP-089,Yucatan Polymer Mfg,LATAM,Mexico,Raw Materials,SKU-RM-1224,9.95,38,60.7,3.33,66,Tier-3,30,5512,679509,High,ISO9001,2023-01-08,46,Typhoon season disruption,SUP-079,Q1-2024,12858,7804,428,127937.1
PO-11250,SUP-090,Plataforma Metales SA,LATAM,Argentina,Raw Materials,SKU-RM-1225,11.93,22,65.2,3.27,53,Tier-3,30,8709,544592,High,ISO9001,2023-08-30,62,Political instability flag,SUP-041,Q2-2024,27779,18111,908,331403.47
PO-11251,SUP-091,Patagonia Alloys SRL,LATAM,Argentina,Specialty Alloys,SKU-SA-1205,15.31,37,67.3,1.32,76,Tier-3,30,7890,381045,Medium,ISO9001,2023-08-10,53,Regulatory audit pending,SUP-017,Q4-2023,11403,7674,150,174579.93
PO-11252,SUP-092,Buenos Aires Pack,LATAM,Argentina,Packaging Materials,SKU-PM-1270,2.71,51,79.7,2.41,56,Tier-3,30,8190,289717,Medium,ISO9001,2023-09-30,56,Port congestion risk,SUP-098,Q1-2023,28531,22739,687,77319.01
PO-11253,SUP-093,Andino Fiber Corp,LATAM,Colombia,Industrial Textiles,SKU-IT-1172,4.24,36,94.2,0.82,87,Tier-2,45,4855,173803,Low,OEKO-TEX;ISO9001,2024-08-28,54,None,SUP-056,Q2-2023,16259,15315,133,68938.16
PO-11254,SUP-094,Bogota Pack Ltda,LATAM,Colombia,Packaging Materials,SKU-PM-1271,1.25,18,74.1,3.05,69,Tier-3,30,13902,418521,High,FSC;ISO9001,2023-12-05,38,Audit overdue; compliance review,SUP-030,Q3-2023,22870,16946,697,28587.5
PO-11255,SUP-095,Cerromax Mineria,LATAM,Peru,Raw Materials,SKU-RM-1226,12.07,38,75.0,4.21,74,Tier-3,30,24122,571040,Medium,ISO9001,2023-06-21,57,Seasonal flood risk,SUP-036,Q1-2024,63266,47449,2663,763620.62
PO-11256,SUP-096,Lima Polymer SA,LATAM,Peru,Raw Materials,SKU-RM-1227,10.52,35,63.7,3.53,66,Tier-3,30,22738,702880,High,ISO9001,2023-07-02,51,Audit overdue; compliance review,SUP-082,Q2-2024,60491,38532,2135,636365.32
PO-11257,SUP-097,Amapola Fibras,LATAM,Chile,Industrial Textiles,SKU-IT-1173,2.19,37,86.5,1.25,86,Tier-2,45,16028,796872,High,OEKO-TEX;ISO9001,2023-06-09,55,Labour strike risk,SUP-094,Q1-2023,18837,16294,235,41253.03
PO-11258,SUP-098,Cobre del Sur SA,LATAM,Chile,Specialty Alloys,SKU-SA-1206,16.36,19,91.6,1.44,74,Tier-2,45,4383,595811,Medium,ISO9001,2023-03-12,85,Regulatory audit pending,SUP-113,Q2-2024,9582,8777,137,156761.52
PO-11259,SUP-099,Santiago Pack Corp,LATAM,Chile,Packaging Materials,SKU-PM-1272,2.76,32,81.5,1.31,82,Tier-2,45,15948,1265064,Medium,FSC;ISO9001,2024-06-21,50,Port congestion risk,SUP-022,Q1-2024,50014,40761,655,138038.64
PO-11260,SUP-100,Orinoco Pack SAPI,LATAM,Venezuela,Packaging Materials,SKU-PM-1273,3.28,32,76.7,2.47,69,Tier-3,30,18863,510815,Medium,ISO9001,2023-01-07,61,Geopolitical tension flag,SUP-022,Q3-2024,28674,21992,708,94050.72
PO-11261,SUP-101,Quetzal Textiles,LATAM,Guatemala,Industrial Textiles,SKU-IT-1174,4.18,36,63.5,3.99,73,Tier-3,30,11853,112973,High,ISO9001,2023-07-14,40,Currency volatility flag,SUP-076,Q2-2023,20616,13091,822,86174.88
PO-11262,SUP-102,Crestline Chemical Supply,NA,USA,Raw Materials,SKU-RM-1228,11.73,8,97.6,0.31,99,Tier-1,60,5535,199839,Medium,ISO9001;ISO14001;OSHA,2024-03-01,74,Geopolitical tension flag,SUP-104,Q2-2023,13554,13228,42,158988.42
PO-11263,SUP-103,Fenwick Alloy Solutions,NA,USA,Specialty Alloys,SKU-SA-1207,20.92,42,91.0,0.37,97,Tier-1,60,1752,442094,Low,ISO9001;NADCAP;AS9100,2023-07-05,84,None,SUP-073,Q4-2024,3201,2912,11,66964.92
PO-11264,SUP-104,Ridgecroft Textiles,NA,USA,Industrial Textiles,SKU-IT-1175,2.49,31,98.3,0.92,90,Tier-1,60,5004,369113,Medium,OEKO-TEX;ISO9001;OSHA,2023-05-26,78,None,SUP-099,Q1-2023,10335,10159,95,25734.15
PO-11265,SUP-105,Lakeshore Components,NA,USA,Mechanical Components,SKU-MC-1207,2.61,23,95.1,0.97,94,Tier-1,60,1237,245780,Medium,ISO9001;IATF16949;OSHA,2024-04-25,82,Geopolitical tension flag,SUP-046,Q2-2023,3880,3689,37,10126.8
PO-11266,SUP-106,BlueMesa Polymers,NA,USA,Raw Materials,SKU-RM-1229,11.84,21,90.0,0.88,86,Tier-1,60,5024,383616,Low,ISO9001;ISO14001;OSHA,2023-06-08,76,None,SUP-032,Q3-2023,7850,7065,69,92944.0
PO-11267,SUP-107,Cascade Pack Corp,NA,USA,Packaging Materials,SKU-PM-1274,1.75,18,94.6,1.06,99,Tier-1,60,1225,424200,Medium,FSC;ISO14001;ISO9001,2023-11-07,76,Regulatory audit pending,SUP-066,Q2-2023,3847,3639,40,6732.25
PO-11268,SUP-108,Appalachian Alloys,NA,USA,Specialty Alloys,SKU-SA-1208,25.65,23,82.0,1.94,74,Tier-2,45,10012,1755390,Medium,ISO9001;NADCAP,2024-03-03,58,None,SUP-033,Q1-2024,18753,15377,363,481014.45
PO-11269,SUP-109,Gulf Coast Mech,NA,USA,Mechanical Components,SKU-MC-1208,2.88,37,80.1,2.43,81,Tier-2,45,14880,707844,Low,ISO9001;IATF16949,2024-05-25,79,None,SUP-027,Q1-2024,52734,42239,1281,151873.92
PO-11270,SUP-110,Texarkana Fiber Inc,NA,USA,Industrial Textiles,SKU-IT-1176,2.26,39,88.4,2.43,72,Tier-2,45,16378,105637,Medium,OEKO-TEX;ISO9001,2023-09-10,76,None,SUP-015,Q1-2023,38077,33660,925,86054.02
PO-11271,SUP-111,Ohio Valley Electronics,NA,USA,Electronic Components,SKU-EC-1176,7.38,35,89.3,2.07,91,Tier-2,45,5686,549287,High,ISO9001;RoHS,2023-06-02,81,Audit overdue; compliance review,SUP-013,Q4-2023,9967,8900,206,73556.46
PO-11272,SUP-112,Maplewood Polymer Corp,NA,Canada,Raw Materials,SKU-RM-1230,7.12,33,88.3,1.25,83,Tier-1,60,844,327299,Medium,ISO9001;ISO14001;REACH,2024-04-21,74,None,SUP-030,Q4-2024,3328,2938,41,23695.36
PO-11273,SUP-113,Pinnacle Resin Co,NA,Canada,Raw Materials,SKU-RM-1231,11.09,18,86.8,1.82,85,Tier-2,45,14196,1499529,Medium,ISO9001;REACH,2023-02-11,76,Geopolitical tension flag,SUP-066,Q3-2024,18185,15784,330,201671.65
PO-11274,SUP-114,Rockies Pack Inc,NA,Canada,Packaging Materials,SKU-PM-1275,2.42,32,81.4,1.18,76,Tier-2,45,4687,1808492,High,FSC;ISO9001,2023-12-22,63,Audit overdue; compliance review,SUP-013,Q4-2024,5775,4700,68,13975.5
PO-11275,SUP-115,Caribou Alloy Works,NA,Canada,Specialty Alloys,SKU-SA-1209,27.64,39,92.2,0.86,73,Tier-2,45,5066,147900,High,ISO9001;NADCAP,2023-01-25,84,Currency volatility flag,SUP-099,Q2-2024,15945,14701,137,440719.8
PO-11276,SUP-116,Prairie Mech Corp,NA,Canada,Mechanical Components,SKU-MC-1209,6.09,31,79.6,0.96,75,Tier-2,45,8433,110302,Low,ISO9001;IATF16949,2024-09-15,80,None,SUP-027,Q4-2024,11478,9136,110,69901.02
PO-11277,SUP-001,Orrentek Precision Mfg,APAC,China,Electronic Components,SKU-EC-1177,5.05,17,99.1,0.35,81,Tier-1,60,1346,148656,Low,ISO9001;ISO14001;RoHS,2023-05-23,90,None,SUP-060,Q3-2024,3257,3227,11,16447.85
PO-11278,SUP-002,Zhenlong ElectroCo,APAC,China,Electronic Components,SKU-EC-1178,3.89,24,78.9,2.1,90,Tier-2,45,15195,319163,Low,ISO9001;RoHS,2023-05-20,53,None,SUP-082,Q1-2023,44456,35075,933,172933.84
PO-11279,SUP-003,Wanlong Composites Ltd,APAC,China,Raw Materials,SKU-RM-1232,8.7,18,90.3,2.25,83,Tier-2,45,9015,177642,High,ISO9001,2023-01-14,76,Port closure risk,SUP-047,Q4-2023,26583,24004,598,231272.1
PO-11280,SUP-004,Yangtze Fiber Materials,APAC,China,Industrial Textiles,SKU-IT-1177,4.27,15,89.2,1.67,88,Tier-2,45,6903,1702979,Medium,OEKO-TEX;ISO9001,2024-02-09,67,None,SUP-041,Q1-2023,25200,22478,420,107604.0
PO-11281,SUP-005,Huabei Circuit Systems,APAC,China,Electronic Components,SKU-EC-1179,6.89,28,95.2,0.34,90,Tier-1,60,1502,118710,Low,ISO9001;AEC-Q100;RoHS,2023-12-25,97,None,SUP-113,Q4-2023,4506,4289,15,31046.34
PO-11282,SUP-006,Dongfeng Castings Co,APAC,China,Mechanical Components,SKU-MC-1210,6.55,18,90.3,2.75,69,Tier-2,45,13312,368861,High,ISO9001;IATF16949,2024-04-09,48,Labour strike risk,SUP-106,Q2-2023,28310,25563,778,185430.5
PO-11283,SUP-007,Longhua Polymer Works,APAC,China,Raw Materials,SKU-RM-1233,11.18,52,63.2,2.11,63,Tier-3,30,17015,446185,High,ISO9001,2023-03-18,52,Political instability flag,SUP-116,Q1-2023,34012,21495,717,380254.16
PO-11284,SUP-008,Shengda Pack Industries,APAC,China,Packaging Materials,SKU-PM-1276,1.15,41,93.1,2.58,67,Tier-2,45,3763,985962,High,FSC;ISO9001,2023-03-03,57,Regulatory enforcement pending,SUP-038,Q4-2024,8316,7742,214,9563.4
PO-11285,SUP-009,Tianhe Alloy Group,APAC,China,Specialty Alloys,SKU-SA-1210,14.36,39,80.8,2.13,81,Tier-2,45,2733,964742,Medium,ISO9001,2023-11-24,53,Port congestion risk,SUP-077,Q2-2023,8342,6740,177,119791.12
